snapshot_date,snapshot_month,loan_id,state,lvr_band,borrower_type,property_type,employment_type,lender,arrears_bucket,days_in_arrears,arrears_amount,loan_amount
2024-10-01,Oct 2024,LMI10957,NSW,85-90%,First Home Buyer,House,PAYG,Commonwealth Bank,30,34,4347.87,770200
2024-10-01,Oct 2024,LMI10971,QLD,85-90%,Owner Occupier,Apartment,PAYG,Westpac,60,57,2821.89,787400
2024-10-01,Oct 2024,LMI10972,NSW,≤80%,First Home Buyer,House,Self-Employed,Commonwealth Bank,90,81,2862.15,577700
2024-10-01,Oct 2024,LMI11015,VIC,85-90%,Owner Occupier,Apartment,Self-Employed,NAB,60,46,2759.27,1023200
2024-10-01,Oct 2024,LMI11033,NSW,95%+,Owner Occupier,Townhouse,PAYG,ANZ,30,45,4094.02,1567200
2024-10-01,Oct 2024,LMI11137,VIC,90-95%,First Home Buyer,Apartment,Self-Employed,Commonwealth Bank,30,27,6425.66,835100
2024-10-01,Oct 2024,LMI11164,VIC,85-90%,Investor,House,Self-Employed,ANZ,30,38,4726.99,712900
2024-10-01,Oct 2024,LMI11198,QLD,95%+,First Home Buyer,Apartment,Self-Employed,Macquarie,30,42,4504.91,707400
2024-10-01,Oct 2024,LMI11213,QLD,85-90%,Owner Occupier,Apartment,Contract,Westpac,90+,119,1461.01,696600
2024-10-01,Oct 2024,LMI11222,VIC,90-95%,First Home Buyer,House,PAYG,NAB,30,18,4569.62,1128000
2024-10-01,Oct 2024,LMI11258,NSW,90-95%,First Home Buyer,Townhouse,Self-Employed,Westpac,30,17,5275.79,879700
2024-10-01,Oct 2024,LMI11306,NSW,95%+,First Home Buyer,House,PAYG,Bank of Queensland,30,40,11074.97,1259000
2024-10-01,Oct 2024,LMI11375,WA,95%+,Owner Occupier,Apartment,PAYG,Macquarie,30,25,3030.33,666100
2024-10-01,Oct 2024,LMI11384,VIC,90-95%,First Home Buyer,House,PAYG,Macquarie,30,28,5832.19,734400
2024-10-01,Oct 2024,LMI11392,NSW,85-90%,Owner Occupier,Townhouse,Contract,ANZ,30,32,5642.26,746100
2024-10-01,Oct 2024,LMI11415,QLD,80-85%,Owner Occupier,House,PAYG,NAB,30,36,4496.62,709100
2024-10-01,Oct 2024,LMI11434,NSW,95%+,Refinancer,House,PAYG,Commonwealth Bank,30,41,6988.38,1301300
2024-10-01,Oct 2024,LMI11440,NSW,80-85%,First Home Buyer,House,PAYG,Suncorp,30,21,4957.9,1149700
2024-10-01,Oct 2024,LMI11446,NSW,90-95%,First Home Buyer,House,PAYG,Bendigo Bank,60,67,10972.23,1547700
2024-10-01,Oct 2024,LMI11510,VIC,95%+,Owner Occupier,House,PAYG,Westpac,60,66,8635.2,1225400
2024-10-01,Oct 2024,LMI11535,QLD,90-95%,Investor,Apartment,Self-Employed,ANZ,30,17,3498.23,518100
2024-10-01,Oct 2024,LMI11578,NSW,90-95%,Owner Occupier,House,PAYG,Bank of Queensland,60,54,8748.68,1318600
2024-10-01,Oct 2024,LMI11606,NSW,80-85%,First Home Buyer,Apartment,Contract,Westpac,30,37,3916.03,721900
2024-10-01,Oct 2024,LMI11609,VIC,80-85%,Owner Occupier,House,PAYG,Macquarie,60,51,5649.81,944800
2024-10-01,Oct 2024,LMI11615,QLD,85-90%,First Home Buyer,House,PAYG,Westpac,30,39,5202.04,690500
2024-10-01,Oct 2024,LMI11647,VIC,90-95%,Owner Occupier,Townhouse,Self-Employed,Commonwealth Bank,30,16,5043.65,772900
2024-10-01,Oct 2024,LMI11674,ACT,80-85%,Owner Occupier,House,PAYG,Bendigo Bank,30,37,2142.92,683600
2024-10-01,Oct 2024,LMI11684,QLD,80-85%,Owner Occupier,House,PAYG,Bendigo Bank,30,22,5524.64,626000
2024-10-01,Oct 2024,LMI11691,VIC,90-95%,First Home Buyer,Apartment,Self-Employed,Commonwealth Bank,30,33,10658.14,1195100
2024-10-01,Oct 2024,LMI11755,NSW,95%+,First Home Buyer,Apartment,PAYG,Commonwealth Bank,30,24,6518.18,1004100
2024-10-01,Oct 2024,LMI11776,VIC,90-95%,Owner Occupier,Townhouse,Self-Employed,Suncorp,30,36,6441.11,1103600
2024-10-01,Oct 2024,LMI11837,NSW,85-90%,Owner Occupier,Apartment,Contract,Westpac,90,87,6617.78,962900
2024-10-01,Oct 2024,LMI11843,NSW,95%+,Owner Occupier,Townhouse,PAYG,ING,30,35,6887.39,1240800
2024-10-01,Oct 2024,LMI11868,VIC,90-95%,Investor,House,PAYG,Westpac,30,39,4739.33,817600
2024-11-01,Nov 2024,LMI10011,NSW,95%+,First Home Buyer,House,PAYG,ANZ,30,31,6997.85,825300
2024-11-01,Nov 2024,LMI10019,NSW,95%+,Owner Occupier,Apartment,PAYG,Westpac,30,23,7487.67,1092700
2024-11-01,Nov 2024,LMI10043,VIC,85-90%,Investor,House,PAYG,ANZ,30,30,4400.63,674000
2024-11-01,Nov 2024,LMI10129,NSW,85-90%,First Home Buyer,House,PAYG,ANZ,60,69,5795.96,1182200
2024-11-01,Nov 2024,LMI10181,NSW,80-85%,Owner Occupier,House,PAYG,Commonwealth Bank,30,42,8434.15,1394000
2024-11-01,Nov 2024,LMI10194,QLD,95%+,Investor,House,PAYG,NAB,90+,169,2365.75,451500
2024-11-01,Nov 2024,LMI10210,NSW,90-95%,First Home Buyer,House,PAYG,NAB,60,64,6441.31,896300
2024-11-01,Nov 2024,LMI10260,QLD,≤80%,Owner Occupier,House,PAYG,ANZ,30,21,2014.94,731800
2024-11-01,Nov 2024,LMI10265,NSW,85-90%,Investor,Apartment,PAYG,Bendigo Bank,30,40,5577.94,1157200
2024-11-01,Nov 2024,LMI10327,NSW,90-95%,First Home Buyer,House,PAYG,Commonwealth Bank,30,43,3532.64,971100
2024-11-01,Nov 2024,LMI10343,VIC,90-95%,First Home Buyer,Townhouse,Contract,Commonwealth Bank,30,34,3414.25,1167500
2024-11-01,Nov 2024,LMI10368,WA,95%+,First Home Buyer,House,PAYG,Macquarie,60,66,1387.34,367100
2024-11-01,Nov 2024,LMI10375,QLD,85-90%,First Home Buyer,Apartment,Self-Employed,ANZ,90,76,3350.73,706500
2024-11-01,Nov 2024,LMI10401,ACT,95%+,First Home Buyer,Apartment,Self-Employed,Commonwealth Bank,60,52,5839.64,1030300
2024-11-01,Nov 2024,LMI10413,VIC,90-95%,Owner Occupier,Apartment,Contract,Westpac,60,70,2528.24,559000
2024-11-01,Nov 2024,LMI10472,SA,85-90%,Investor,House,Self-Employed,Commonwealth Bank,30,38,4671.76,613200
2024-11-01,Nov 2024,LMI10475,NSW,90-95%,Owner Occupier,House,PAYG,Bank of Queensland,60,65,6297.22,739600
2024-11-01,Nov 2024,LMI10545,QLD,95%+,Investor,House,Self-Employed,NAB,30,39,2552.79,618200
2024-11-01,Nov 2024,LMI10572,VIC,95%+,First Home Buyer,House,Self-Employed,Commonwealth Bank,90,81,3446.39,768500
2024-11-01,Nov 2024,LMI10601,SA,90-95%,Owner Occupier,House,Self-Employed,NAB,30,16,2308.73,618800
2024-11-01,Nov 2024,LMI10637,VIC,85-90%,Investor,House,Self-Employed,Commonwealth Bank,30,42,5145.34,588700
2024-11-01,Nov 2024,LMI10648,NSW,95%+,First Home Buyer,House,PAYG,ANZ,30,20,12196.39,1513900
2024-11-01,Nov 2024,LMI10740,VIC,90-95%,Refinancer,House,PAYG,Commonwealth Bank,30,24,4644.04,715700
2024-11-01,Nov 2024,LMI10784,NSW,80-85%,Owner Occupier,House,Self-Employed,Westpac,30,23,2868.4,1299600
2024-11-01,Nov 2024,LMI10813,VIC,85-90%,Owner Occupier,House,Contract,ING,30,19,2435.46,1021800
2024-11-01,Nov 2024,LMI10835,WA,95%+,Owner Occupier,House,PAYG,Westpac,30,16,3118.43,406100
2024-11-01,Nov 2024,LMI10866,VIC,95%+,Owner Occupier,House,Contract,Commonwealth Bank,30,32,2619.22,848100
2024-11-01,Nov 2024,LMI10869,NSW,85-90%,First Home Buyer,House,PAYG,NAB,60,56,11097.12,1467800
2024-11-01,Nov 2024,LMI10918,QLD,90-95%,Investor,House,PAYG,Commonwealth Bank,30,25,2798.95,727100
2024-11-01,Nov 2024,LMI10951,VIC,80-85%,Refinancer,House,PAYG,Westpac,30,28,2058.1,779700
2024-11-01,Nov 2024,LMI10995,VIC,90-95%,First Home Buyer,House,PAYG,Bank of Queensland,30,38,3579.1,879300
2024-11-01,Nov 2024,LMI11006,WA,85-90%,First Home Buyer,Apartment,PAYG,Commonwealth Bank,30,18,2858.71,694900
2024-11-01,Nov 2024,LMI11030,NSW,80-85%,First Home Buyer,House,PAYG,Westpac,30,30,2384.11,955400
2024-11-01,Nov 2024,LMI11034,VIC,90-95%,First Home Buyer,Apartment,PAYG,ANZ,60,46,4113.68,1110000
2024-11-01,Nov 2024,LMI11176,QLD,90-95%,First Home Buyer,House,PAYG,Commonwealth Bank,30,29,1202.2,436100
2024-11-01,Nov 2024,LMI11260,VIC,90-95%,First Home Buyer,House,PAYG,ING,30,24,6076.9,719500
2024-11-01,Nov 2024,LMI11261,WA,90-95%,Owner Occupier,House,PAYG,Macquarie,30,29,2866.98,359300
2024-11-01,Nov 2024,LMI11316,NSW,95%+,First Home Buyer,House,PAYG,Macquarie,30,34,10423.24,1310400
2024-11-01,Nov 2024,LMI11318,QLD,95%+,Refinancer,House,PAYG,NAB,30,31,2086.62,810600
2024-11-01,Nov 2024,LMI11336,NSW,85-90%,Owner Occupier,House,PAYG,Westpac,90,76,7842.09,1426600
2024-11-01,Nov 2024,LMI11424,QLD,85-90%,Investor,Apartment,Self-Employed,Bank of Queensland,30,27,2201.46,628600
2024-11-01,Nov 2024,LMI11434,NSW,95%+,Refinancer,House,PAYG,Commonwealth Bank,90+,138,8548.64,1301300
2024-11-01,Nov 2024,LMI11450,SA,90-95%,Owner Occupier,House,PAYG,Macquarie,30,15,1981.38,458300
2024-11-01,Nov 2024,LMI11494,VIC,90-95%,Investor,House,PAYG,Commonwealth Bank,30,28,1882.84,706200
2024-11-01,Nov 2024,LMI11573,NSW,80-85%,Investor,Apartment,Self-Employed,Commonwealth Bank,30,38,5218.88,649500
2024-11-01,Nov 2024,LMI11592,WA,95%+,Owner Occupier,Townhouse,PAYG,Bank of Queensland,90+,94,3290.29,380900
2024-11-01,Nov 2024,LMI11691,VIC,90-95%,First Home Buyer,Apartment,Self-Employed,Commonwealth Bank,30,33,3781.82,1195100
2024-11-01,Nov 2024,LMI11699,VIC,80-85%,First Home Buyer,Townhouse,PAYG,Commonwealth Bank,30,40,3255.26,596200
2024-11-01,Nov 2024,LMI11707,NSW,85-90%,Owner Occupier,House,Self-Employed,Commonwealth Bank,30,22,6659.14,1545500
2024-11-01,Nov 2024,LMI11762,WA,90-95%,Investor,House,PAYG,Westpac,30,29,2897.23,660800
2024-11-01,Nov 2024,LMI11808,NSW,90-95%,First Home Buyer,Apartment,PAYG,ANZ,90,86,6948.18,1113700
2024-11-01,Nov 2024,LMI11841,QLD,90-95%,Owner Occupier,Apartment,PAYG,Macquarie,60,51,1610.43,664300
2024-11-01,Nov 2024,LMI11843,NSW,95%+,Owner Occupier,Townhouse,PAYG,ING,90,83,4412.89,1240800
2024-11-01,Nov 2024,LMI11861,VIC,85-90%,Investor,Apartment,PAYG,Macquarie,30,15,5840.71,727100
2024-12-01,Dec 2024,LMI10032,WA,90-95%,Owner Occupier,House,PAYG,Bank of Queensland,60,71,5803.8,711800
2024-12-01,Dec 2024,LMI10037,SA,95%+,First Home Buyer,House,PAYG,Westpac,30,23,1197.64,549900
2024-12-01,Dec 2024,LMI10050,VIC,85-90%,First Home Buyer,House,PAYG,NAB,30,34,2434.43,1077700
2024-12-01,Dec 2024,LMI10062,TAS,85-90%,Owner Occupier,House,Contract,Westpac,90+,109,2184.96,284200
2024-12-01,Dec 2024,LMI10076,QLD,90-95%,First Home Buyer,House,Self-Employed,Commonwealth Bank,30,34,3562.98,778700
2024-12-01,Dec 2024,LMI10124,QLD,80-85%,First Home Buyer,Townhouse,PAYG,ING,60,61,3822.91,553200
2024-12-01,Dec 2024,LMI10131,QLD,95%+,Refinancer,House,PAYG,AMP Bank,30,43,5284.91,775200
2024-12-01,Dec 2024,LMI10167,NSW,85-90%,Owner Occupier,Townhouse,PAYG,Bank of Queensland,60,48,10119.9,1414300
2024-12-01,Dec 2024,LMI10172,NSW,85-90%,Investor,Townhouse,PAYG,ANZ,90+,162,4447.69,1357300
2024-12-01,Dec 2024,LMI10188,WA,85-90%,Investor,Apartment,Self-Employed,Suncorp,30,40,5445.69,689400
2024-12-01,Dec 2024,LMI10196,QLD,90-95%,Owner Occupier,Apartment,PAYG,Bank of Queensland,30,27,4371.47,500200
2024-12-01,Dec 2024,LMI10232,VIC,95%+,First Home Buyer,House,PAYG,Westpac,60,68,4251.39,785100
2024-12-01,Dec 2024,LMI10308,NSW,90-95%,Investor,House,Self-Employed,Commonwealth Bank,30,17,8829.42,1221000
2024-12-01,Dec 2024,LMI10328,VIC,90-95%,First Home Buyer,Apartment,PAYG,Westpac,90,86,2271.83,638300
2024-12-01,Dec 2024,LMI10359,NSW,90-95%,Investor,Townhouse,PAYG,Westpac,30,29,13010.3,1565100
2024-12-01,Dec 2024,LMI10397,VIC,90-95%,First Home Buyer,House,PAYG,ANZ,30,37,8381.56,979600
2024-12-01,Dec 2024,LMI10413,VIC,90-95%,Owner Occupier,Apartment,Contract,Westpac,30,31,1949.03,559000
2024-12-01,Dec 2024,LMI10464,VIC,90-95%,Owner Occupier,Apartment,PAYG,ANZ,30,26,3513.77,855400
2024-12-01,Dec 2024,LMI10467,QLD,90-95%,Owner Occupier,House,PAYG,ANZ,60,71,2276.2,639200
2024-12-01,Dec 2024,LMI10488,QLD,95%+,Owner Occupier,House,PAYG,Westpac,90,82,3112.56,447200
2024-12-01,Dec 2024,LMI10494,NSW,90-95%,First Home Buyer,Apartment,Contract,AMP Bank,90,78,9920.73,1245300
2024-12-01,Dec 2024,LMI10509,NSW,90-95%,First Home Buyer,Townhouse,PAYG,Commonwealth Bank,30,37,5292.08,692100
2024-12-01,Dec 2024,LMI10617,VIC,90-95%,First Home Buyer,House,PAYG,Westpac,60,48,4537.89,1071600
2024-12-01,Dec 2024,LMI10703,VIC,85-90%,First Home Buyer,Townhouse,PAYG,Westpac,30,36,2667.2,770400
2024-12-01,Dec 2024,LMI10707,ACT,85-90%,Investor,House,PAYG,Suncorp,60,67,5052.86,799700
2024-12-01,Dec 2024,LMI10718,NSW,80-85%,Investor,House,Self-Employed,NAB,30,29,4919.96,634900
2024-12-01,Dec 2024,LMI10721,VIC,95%+,First Home Buyer,House,PAYG,Macquarie,30,32,7672.62,890500
2024-12-01,Dec 2024,LMI10730,NSW,90-95%,Investor,Apartment,PAYG,ANZ,60,68,2416.2,954400
2024-12-01,Dec 2024,LMI10742,NSW,90-95%,Owner Occupier,Apartment,Contract,Commonwealth Bank,60,66,4383.85,990300
2024-12-01,Dec 2024,LMI10760,VIC,80-85%,First Home Buyer,House,PAYG,Commonwealth Bank,30,39,4539.09,553300
2024-12-01,Dec 2024,LMI10764,NSW,85-90%,First Home Buyer,House,PAYG,Commonwealth Bank,30,35,6325.2,1153000
2024-12-01,Dec 2024,LMI10785,QLD,80-85%,Investor,House,PAYG,Westpac,30,21,3266.83,535200
2024-12-01,Dec 2024,LMI10820,VIC,90-95%,Investor,Apartment,PAYG,NAB,30,36,2393.5,587600
2024-12-01,Dec 2024,LMI10824,VIC,80-85%,Refinancer,House,PAYG,Westpac,30,30,3509.66,967300
2024-12-01,Dec 2024,LMI10863,VIC,80-85%,First Home Buyer,House,PAYG,Westpac,30,33,5404.84,744900
2024-12-01,Dec 2024,LMI10938,VIC,80-85%,Owner Occupier,Apartment,Self-Employed,NAB,30,24,2029.23,705900
2024-12-01,Dec 2024,LMI10946,NSW,90-95%,Investor,House,PAYG,NAB,30,35,2091.72,1013300
2024-12-01,Dec 2024,LMI10950,NSW,80-85%,First Home Buyer,House,PAYG,Commonwealth Bank,30,16,5110.63,768700
2024-12-01,Dec 2024,LMI10963,VIC,90-95%,Owner Occupier,Apartment,PAYG,NAB,30,38,2835.09,593300
2024-12-01,Dec 2024,LMI10990,VIC,85-90%,Owner Occupier,Apartment,PAYG,ANZ,30,19,3597.03,720100
2024-12-01,Dec 2024,LMI11087,NSW,85-90%,Owner Occupier,Apartment,Self-Employed,Commonwealth Bank,60,70,11844.82,1496200
2024-12-01,Dec 2024,LMI11090,NSW,80-85%,Investor,Apartment,PAYG,Commonwealth Bank,60,56,5733.19,1248000
2024-12-01,Dec 2024,LMI11092,VIC,90-95%,Owner Occupier,Apartment,PAYG,Westpac,30,30,4252.27,1010200
2024-12-01,Dec 2024,LMI11099,NSW,90-95%,Owner Occupier,Land,PAYG,Macquarie,30,42,4205.08,784100
2024-12-01,Dec 2024,LMI11148,NSW,80-85%,First Home Buyer,House,PAYG,ANZ,30,32,2776.35,1333300
2024-12-01,Dec 2024,LMI11164,VIC,85-90%,Investor,House,Self-Employed,ANZ,30,43,5010.29,712900
2024-12-01,Dec 2024,LMI11251,NSW,90-95%,Owner Occupier,Apartment,Contract,ANZ,30,21,11119.97,1449300
2024-12-01,Dec 2024,LMI11269,NSW,85-90%,Owner Occupier,Apartment,PAYG,NAB,30,36,12394.03,1517700
2024-12-01,Dec 2024,LMI11275,WA,95%+,Refinancer,House,PAYG,ANZ,30,17,5401.21,692300
2024-12-01,Dec 2024,LMI11333,QLD,95%+,First Home Buyer,Apartment,PAYG,NAB,30,32,1554.03,475200
2024-12-01,Dec 2024,LMI11338,QLD,90-95%,Investor,House,Self-Employed,Westpac,60,49,1051.95,439700
2024-12-01,Dec 2024,LMI11344,QLD,90-95%,First Home Buyer,Townhouse,Self-Employed,ANZ,30,36,6499.67,768400
2024-12-01,Dec 2024,LMI11360,NSW,≤80%,First Home Buyer,Apartment,PAYG,Westpac,90,86,4970.12,933400
2024-12-01,Dec 2024,LMI11396,QLD,80-85%,Investor,Apartment,Self-Employed,Commonwealth Bank,30,42,2221.16,341400
2024-12-01,Dec 2024,LMI11561,VIC,90-95%,Investor,Townhouse,Contract,ANZ,60,66,5213.92,949400
2024-12-01,Dec 2024,LMI11568,NSW,85-90%,Investor,House,PAYG,Macquarie,30,29,7125.88,1420700
2024-12-01,Dec 2024,LMI11570,QLD,80-85%,First Home Buyer,House,PAYG,Commonwealth Bank,30,24,5638.81,647000
2024-12-01,Dec 2024,LMI11621,NSW,80-85%,Owner Occupier,House,PAYG,Westpac,30,21,4934.49,1234200
2024-12-01,Dec 2024,LMI11633,NSW,90-95%,Owner Occupier,House,Self-Employed,Westpac,90,89,2252.26,687500
2024-12-01,Dec 2024,LMI11750,NSW,80-85%,Owner Occupier,House,PAYG,Westpac,30,38,6844.54,830300
2024-12-01,Dec 2024,LMI11798,VIC,85-90%,Investor,Apartment,PAYG,NAB,60,52,2406.02,590100
2024-12-01,Dec 2024,LMI11827,VIC,85-90%,Owner Occupier,House,PAYG,Commonwealth Bank,30,35,5588.48,658900
2024-12-01,Dec 2024,LMI11871,WA,95%+,First Home Buyer,House,PAYG,Commonwealth Bank,30,28,4439.75,583200
2024-12-01,Dec 2024,LMI11887,QLD,95%+,First Home Buyer,House,PAYG,ANZ,60,63,5290.93,860500
2024-12-01,Dec 2024,LMI11893,QLD,90-95%,Investor,Apartment,PAYG,Westpac,30,30,1776.46,472400
2024-12-01,Dec 2024,LMI11937,VIC,85-90%,Refinancer,Townhouse,PAYG,Westpac,30,24,3019.94,719500
2024-12-01,Dec 2024,LMI11974,SA,90-95%,First Home Buyer,Apartment,PAYG,ANZ,30,28,3475.86,521800
2024-12-01,Dec 2024,LMI11975,NSW,85-90%,Investor,House,PAYG,Westpac,60,68,6470.01,1073100
